category,main_category,state,backers,country,usd_pledged_real,usd_goal_real,project_time
397,6.0,7.0,1.0,104.0,0.0,2938.0,2500.0,10.0
398,1.0,0.0,0.0,4.0,0.0,66.0,500.0,10.0
399,33.0,1.0,1.0,8.0,0.0,1600.0,1600.0,10.0
400,44.0,3.0,1.0,75.0,0.0,4057.0,2500.0,10.0
401,24.0,13.0,0.0,1.0,0.0,3.0,3000.0,10.0
402,11.0,2.0,0.0,35.0,1.0,618.88,1319.57,10.0
403,72.0,6.0,1.0,58.0,0.0,1556.0,1500.0,10.0
404,37.0,6.0,0.0,10.0,0.0,692.0,2700.0,10.0
405,3.0,3.0,1.0,184.0,0.0,3916.0,500.0,10.0
406,0.0,5.0,1.0,46.0,0.0,850.0,400.0,11.0
407,2.0,1.0,1.0,16.0,0.0,660.0,75.0,11.0
408,40.0,1.0,1.0,11.0,0.0,5550.0,5000.0,11.0
409,5.0,3.0,2.0,1.0,0.0,10.0,20000.0,11.0
410,15.0,4.0,0.0,34.0,1.0,464.87,720.23,11.0
411,45.0,7.0,0.0,27.0,0.0,1707.0,5000.0,11.0
412,0.0,5.0,1.0,44.0,1.0,3287.76,2931.93,11.0
413,62.0,2.0,1.0,30.0,2.0,818.47,560.04,11.0
414,42.0,7.0,0.0,13.0,1.0,720.86,4351.29,11.0
415,18.0,4.0,0.0,6.0,1.0,327.22,8059.71,11.0
416,4.0,0.0,1.0,22.0,0.0,982.0,800.0,11.0
417,19.0,10.0,2.0,12.0,0.0,295.0,4600.0,11.0
418,26.0,12.0,1.0,18.0,0.0,303.0,250.0,11.0
419,142.0,12.0,0.0,0.0,0.0,0.0,1000.0,11.0
420,1.0,0.0,1.0,10.0,1.0,175.07,167.46,11.0
421,46.0,0.0,1.0,12.0,0.0,1498.0,1498.0,11.0
422,11.0,2.0,1.0,25.0,0.0,1027.0,700.0,11.0
423,6.0,7.0,0.0,6.0,3.0,158.92,4697.04,11.0
424,48.0,6.0,1.0,28.0,0.0,1500.0,650.0,11.0
425,70.0,12.0,0.0,4.0,0.0,95.0,1800.0,11.0
426,6.0,7.0,1.0,12.0,0.0,850.0,850.0,11.0
427,0.0,5.0,0.0,10.0,6.0,60.92,534.4,11.0
428,44.0,3.0,1.0,15.0,0.0,436.0,300.0,11.0
429,4.0,0.0,1.0,28.0,0.0,595.0,500.0,11.0
430,34.0,6.0,0.0,5.0,0.0,319.0,1250.0,11.0
431,9.0,8.0,0.0,0.0,0.0,0.0,10000.0,11.0
432,32.0,6.0,1.0,71.0,0.0,8075.0,8000.0,11.0
433,3.0,3.0,0.0,16.0,0.0,436.0,1000.0,11.0
434,7.0,0.0,1.0,18.0,0.0,157.0,86.0,11.0
435,110.0,6.0,0.0,1.0,0.0,28.0,333.0,11.0
436,31.0,6.0,0.0,3.0,0.0,65.0,444.0,11.0
437,16.0,2.0,1.0,68.0,0.0,3098.0,3098.0,11.0
438,29.0,5.0,2.0,25.0,0.0,532.0,4300.0,11.0
439,21.0,2.0,1.0,26.0,0.0,1116.0,800.0,11.0
440,11.0,2.0,1.0,39.0,0.0,1102.0,1000.0,11.0
441,37.0,6.0,1.0,61.0,0.0,2115.0,1000.0,11.0
442,50.0,14.0,1.0,30.0,0.0,3520.0,3500.0,11.0
443,87.0,0.0,1.0,7.0,1.0,138.56,131.96,11.0
444,54.0,0.0,1.0,46.0,1.0,6257.19,4370.57,11.0
445,10.0,6.0,0.0,0.0,0.0,0.0,4500.0,11.0
446,17.0,1.0,1.0,35.0,0.0,1795.0,1000.0,11.0
447,21.0,2.0,0.0,1.0,0.0,20.0,3500.0,11.0
448,108.0,13.0,1.0,30.0,0.0,1125.0,1000.0,12.0
449,2.0,1.0,1.0,88.0,0.0,1512.0,500.0,12.0
450,14.0,8.0,2.0,2.0,0.0,60.0,1000.0,12.0
451,47.0,5.0,0.0,37.0,0.0,2381.0,6000.0,12.0
452,26.0,12.0,0.0,0.0,0.0,0.0,1000.0,12.0
453,12.0,9.0,0.0,2.0,2.0,159.87,2398.08,12.0
454,23.0,0.0,1.0,107.0,0.0,4900.0,2000.0,12.0
455,10.0,6.0,0.0,9.0,0.0,175.0,1500.0,12.0
456,19.0,10.0,0.0,2.0,0.0,101.0,15000.0,12.0
457,92.0,1.0,1.0,85.0,1.0,2840.3,2272.24,12.0
458,4.0,0.0,1.0,33.0,0.0,3545.0,3500.0,12.0
459,16.0,2.0,0.0,11.0,0.0,335.0,750.0,12.0
460,15.0,4.0,0.0,13.0,0.0,401.0,3750.0,12.0
461,1.0,0.0,0.0,0.0,0.0,0.0,1400.0,12.0
462,50.0,14.0,1.0,8.0,0.0,510.0,500.0,12.0
463,36.0,8.0,0.0,6.0,0.0,82.0,250.0,12.0
464,63.0,9.0,0.0,17.0,0.0,497.0,3000.0,12.0
465,62.0,2.0,0.0,0.0,1.0,0.0,268.62,12.0
466,12.0,9.0,1.0,507.0,1.0,16378.25,7401.6,12.0
467,3.0,3.0,1.0,49.0,0.0,1114.0,1000.0,12.0
468,4.0,0.0,1.0,24.0,0.0,1010.0,1000.0,12.0
469,46.0,0.0,0.0,3.0,0.0,33.0,1000.0,12.0
470,4.0,0.0,0.0,2.0,0.0,21.0,1650.0,12.0
471,1.0,0.0,1.0,46.0,0.0,4452.0,3500.0,12.0
472,48.0,6.0,0.0,0.0,1.0,0.0,886.35,12.0
473,21.0,2.0,0.0,0.0,0.0,0.0,1000.0,12.0
474,3.0,3.0,1.0,157.0,1.0,19406.25,12277.77,12.0
475,87.0,0.0,1.0,38.0,0.0,3191.33,3000.0,12.0
476,4.0,0.0,2.0,14.0,0.0,1495.0,1250.0,12.0
477,32.0,6.0,0.0,13.0,0.0,590.0,5000.0,12.0
478,3.0,3.0,1.0,145.0,0.0,1281.0,1.0,12.0
479,7.0,0.0,1.0,98.0,0.0,4631.0,4500.0,12.0
480,21.0,2.0,1.0,11.0,0.0,750.0,650.0,12.0
481,11.0,2.0,1.0,49.0,0.0,3517.0,3333.0,12.0
482,34.0,6.0,0.0,2.0,0.0,161.0,350.0,12.0
483,9.0,8.0,0.0,7.0,0.0,111.0,350.0,12.0
484,31.0,6.0,0.0,2.0,1.0,93.49,322.39,12.0
485,69.0,7.0,2.0,1.0,1.0,153.76,153756.27,12.0
486,4.0,0.0,1.0,55.0,0.0,4000.0,3500.0,12.0
487,46.0,0.0,2.0,2.0,1.0,5.91,665.14,12.0
488,23.0,0.0,0.0,20.0,0.0,1085.0,24000.0,12.0
489,4.0,0.0,0.0,3.0,1.0,40.04,1601.64,12.0
490,4.0,0.0,1.0,36.0,0.0,2585.0,2500.0,12.0
491,65.0,8.0,0.0,0.0,2.0,0.0,640.49,12.0
492,125.0,1.0,0.0,3.0,0.0,27.0,10000.0,12.0
493,4.0,0.0,1.0,55.0,0.0,3756.0,3000.0,12.0
494,90.0,7.0,0.0,0.0,7.0,0.0,11219.94,12.0
495,7.0,0.0,1.0,9.0,0.0,490.0,400.0,12.0
496,23.0,0.0,1.0,12.0,0.0,4765.0,4624.0,12.0
497,64.0,0.0,1.0,8.0,0.0,2880.0,250.0,12.0
498,4.0,0.0,2.0,0.0,0.0,0.0,1000.0,12.0
499,8.0,2.0,1.0,198.0,1.0,6048.28,5763.32,12.0
500,109.0,6.0,0.0,1.0,0.0,1.0,250.0,13.0
501,87.0,0.0,1.0,22.0,1.0,602.51,584.15,13.0
502,144.0,14.0,1.0,14.0,0.0,300.0,250.0,13.0
503,7.0,0.0,0.0,0.0,4.0,0.0,8659.38,13.0
504,31.0,6.0,1.0,3.0,0.0,135.0,100.0,13.0
505,31.0,6.0,1.0,58.0,0.0,937.0,250.0,13.0
506,1.0,0.0,1.0,76.0,0.0,5358.0,5000.0,13.0
507,0.0,5.0,0.0,1.0,0.0,15.0,1800.0,13.0
508,43.0,2.0,1.0,28.0,0.0,809.0,750.0,13.0
509,89.0,0.0,1.0,111.0,0.0,7749.0,7000.0,13.0
510,10.0,6.0,1.0,81.0,1.0,5378.36,4690.43,13.0
511,25.0,1.0,1.0,113.0,0.0,6893.0,6500.0,13.0
512,75.0,0.0,0.0,0.0,0.0,0.0,10000.0,13.0
513,87.0,0.0,1.0,17.0,0.0,978.0,750.0,13.0
514,12.0,9.0,0.0,0.0,0.0,0.0,7000.0,13.0
515,16.0,2.0,1.0,105.0,0.0,5247.0,5000.0,13.0
516,86.0,14.0,0.0,5.0,0.0,400.0,2700.0,13.0
517,26.0,12.0,0.0,3.0,1.0,3.79,252.47,13.0
518,1.0,0.0,2.0,1.0,0.0,20.0,1500.0,13.0
519,46.0,0.0,1.0,81.0,0.0,7763.0,7000.0,13.0
520,3.0,3.0,1.0,380.0,0.0,19324.0,18500.0,13.0
521,4.0,0.0,1.0,34.0,0.0,1910.0,1850.0,13.0
522,98.0,7.0,0.0,6.0,0.0,38.0,3250.0,13.0
523,12.0,9.0,1.0,30.0,0.0,2752.0,2700.0,13.0
524,4.0,0.0,0.0,6.0,0.0,121.0,1500.0,13.0
525,26.0,12.0,0.0,1.0,0.0,1.0,250.0,13.0
526,3.0,3.0,1.0,1574.0,0.0,51843.0,8500.0,13.0
527,10.0,6.0,1.0,33.0,0.0,2720.0,2700.0,13.0
528,0.0,5.0,0.0,35.0,0.0,2670.0,5350.0,13.0
529,68.0,6.0,0.0,0.0,2.0,0.0,1851.3,13.0
530,7.0,0.0,0.0,5.0,0.0,115.6,5000.0,13.0
531,12.0,9.0,1.0,59.0,0.0,2465.0,2400.0,13.0
532,111.0,12.0,0.0,1.0,3.0,42.45,463.11,13.0
533,4.0,0.0,1.0,28.0,0.0,2716.0,2700.0,13.0
534,37.0,6.0,0.0,3.0,0.0,100.0,8500.0,13.0
535,2.0,1.0,1.0,20.0,1.0,606.83,479.08,13.0
536,10.0,6.0,1.0,6.0,1.0,475.85,460.5,13.0
537,15.0,4.0,1.0,116.0,0.0,10119.0,10000.0,13.0
538,4.0,0.0,1.0,55.0,0.0,3164.0,2500.0,13.0
539,40.0,1.0,1.0,48.0,0.0,2075.0,2000.0,13.0
540,47.0,5.0,0.0,2.0,0.0,43.0,1000.0,13.0
541,4.0,0.0,1.0,45.0,0.0,3925.0,3850.0,13.0
542,96.0,10.0,0.0,0.0,0.0,0.0,700.0,13.0
543,33.0,1.0,0.0,1.0,18.0,1.02,2047.25,13.0
544,72.0,6.0,0.0,10.0,0.0,401.0,1000.0,13.0
545,27.0,1.0,0.0,0.0,0.0,0.0,20000.0,13.0
546,9.0,8.0,1.0,51.0,0.0,1284.0,300.0,13.0
547,14.0,8.0,1.0,17.0,0.0,2613.0,2500.0,13.0
548,18.0,4.0,0.0,3.0,0.0,35.0,1000.0,13.0
549,30.0,3.0,1.0,58.0,1.0,3683.71,1695.61,13.0
550,4.0,0.0,0.0,13.0,0.0,611.0,3300.0,13.0
551,18.0,4.0,0.0,1.0,12.0,7.52,7518.23,13.0
552,24.0,4.0,0.0,21.0,7.0,532.78,11192.94,13.0
553,0.0,5.0,0.0,25.0,0.0,573.0,3000.0,13.0
554,36.0,8.0,1.0,29.0,1.0,626.39,611.45,13.0
555,27.0,1.0,2.0,0.0,0.0,0.0,1625.0,13.0
556,4.0,0.0,2.0,1.0,0.0,25.0,1000.0,13.0
557,15.0,4.0,0.0,2.0,0.0,25.0,1000.0,13.0
558,75.0,0.0,0.0,0.0,0.0,0.0,5000.0,13.0
559,19.0,10.0,0.0,19.0,0.0,416.0,1550.0,13.0
560,3.0,3.0,1.0,642.0,0.0,21980.0,5000.0,13.0
561,12.0,9.0,1.0,21.0,0.0,520.0,350.0,13.0
562,31.0,6.0,1.0,27.0,0.0,862.0,683.0,13.0
563,24.0,13.0,2.0,0.0,0.0,0.0,350.0,13.0
564,12.0,9.0,0.0,0.0,0.0,0.0,1000.0,13.0
565,32.0,6.0,0.0,2.0,0.0,65.0,350.0,13.0
566,4.0,0.0,1.0,22.0,1.0,536.63,320.37,13.0
567,27.0,1.0,0.0,0.0,0.0,0.0,1000.0,13.0
568,22.0,11.0,1.0,56.0,0.0,2645.0,99.0,13.0
569,3.0,3.0,1.0,32.0,0.0,4125.0,700.0,13.0
570,4.0,0.0,1.0,17.0,0.0,3030.0,3000.0,13.0
571,22.0,11.0,1.0,269.0,0.0,23892.0,4300.0,13.0
572,5.0,3.0,0.0,103.0,0.0,6050.0,25000.0,13.0
573,11.0,2.0,0.0,0.0,20.0,0.0,11139.99,13.0
574,26.0,12.0,1.0,22.0,0.0,323.0,300.0,13.0
575,2.0,1.0,1.0,15.0,0.0,605.0,400.0,13.0
576,64.0,0.0,1.0,1.0,0.0,400.0,400.0,13.0
577,41.0,11.0,2.0,8.0,0.0,161.0,299.0,13.0
578,54.0,0.0,1.0,19.0,1.0,490.15,297.06,13.0
579,6.0,7.0,0.0,8.0,1.0,153.34,6389.12,13.0
580,72.0,6.0,0.0,4.0,0.0,90.0,1500.0,13.0
581,58.0,12.0,0.0,22.0,0.0,900.0,10000.0,13.0
582,2.0,1.0,0.0,0.0,2.0,0.0,10633.77,13.0
583,67.0,10.0,0.0,2.0,5.0,44.91,8863.47,13.0
584,0.0,5.0,1.0,49.0,1.0,5866.32,4055.81,13.0
585,31.0,6.0,1.0,40.0,0.0,642.0,275.0,13.0
586,58.0,12.0,1.0,21.0,0.0,394.0,275.0,13.0
587,65.0,8.0,1.0,40.0,0.0,1418.0,600.0,13.0
588,2.0,1.0,1.0,0.0,4.0,4593.0,3750.0,13.0
589,63.0,9.0,1.0,70.0,1.0,3338.79,3273.32,13.0
590,25.0,1.0,0.0,80.0,0.0,2783.69,32000.0,13.0
591,132.0,7.0,1.0,6.0,0.0,265.0,265.0,13.0
592,1.0,0.0,0.0,1.0,0.0,10.0,35000.0,13.0
593,41.0,11.0,1.0,76.0,1.0,987.76,263.75,13.0
594,96.0,10.0,0.0,4.0,0.0,87.0,2500.0,13.0
595,10.0,6.0,1.0,66.0,0.0,5095.0,5000.0,13.0
596,12.0,9.0,1.0,14.0,0.0,520.0,400.0,13.0
597,57.0,1.0,0.0,0.0,0.0,0.0,11000.0,13.0
598,31.0,6.0,1.0,8.0,0.0,335.0,300.0,13.0
599,70.0,12.0,0.0,2.0,0.0,30.0,1000.0,13.0
600,20.0,0.0,1.0,26.0,0.0,3081.0,3000.0,13.0
601,10.0,6.0,0.0,0.0,1.0,0.0,401.26,13.0
602,7.0,0.0,0.0,1.0,1.0,33.14,414.3,13.0
603,21.0,2.0,0.0,2.0,0.0,60.0,15000.0,13.0
604,9.0,8.0,0.0,2.0,0.0,2.0,25000.0,13.0
605,31.0,6.0,2.0,10.0,0.0,310.0,600.0,13.0
606,17.0,1.0,1.0,167.0,0.0,18500.0,12000.0,13.0
607,10.0,6.0,1.0,39.0,0.0,1638.0,300.0,13.0
608,18.0,4.0,0.0,0.0,0.0,0.0,10000.0,13.0
609,2.0,1.0,0.0,2.0,0.0,150.0,2500.0,13.0
610,2.0,1.0,3.0,0.0,4.0,3020.0,3000.0,13.0
611,26.0,12.0,1.0,172.0,0.0,6419.0,1000.0,13.0
612,5.0,3.0,1.0,19.0,2.0,184.16,76.1,13.0
613,72.0,6.0,1.0,63.0,0.0,2700.0,1000.0,13.0
614,79.0,1.0,0.0,0.0,0.0,0.0,1000.0,13.0
615,21.0,2.0,3.0,0.0,4.0,646.0,5000.0,13.0
616,19.0,10.0,2.0,5.0,0.0,121.0,4500.0,13.0
617,7.0,0.0,0.0,1.0,9.0,1.08,108.05,13.0
618,72.0,6.0,1.0,8.0,0.0,204.0,200.0,13.0
619,62.0,2.0,0.0,2.0,0.0,26.0,4000.0,13.0
620,62.0,2.0,1.0,82.0,3.0,4839.66,4527.28,13.0
621,33.0,1.0,1.0,23.0,0.0,4071.0,4000.0,13.0
622,3.0,3.0,1.0,203.0,1.0,44735.59,6606.94,13.0
623,11.0,2.0,0.0,2.0,0.0,2.0,800.0,13.0
624,5.0,3.0,2.0,1.0,2.0,7.54,2262.78,13.0
625,7.0,0.0,1.0,35.0,1.0,599.23,504.26,13.0
626,21.0,2.0,1.0,41.0,1.0,957.25,510.98,13.0
627,54.0,0.0,1.0,15.0,1.0,1122.89,1113.98,13.0
628,24.0,13.0,0.0,0.0,0.0,0.0,30000.0,13.0
629,13.0,1.0,0.0,1.0,9.0,10.63,531.5,13.0
630,46.0,0.0,0.0,4.0,0.0,202.0,4200.0,13.0
631,105.0,4.0,0.0,11.0,0.0,545.0,2800.0,13.0
632,32.0,6.0,1.0,27.0,0.0,1033.0,777.0,13.0
633,32.0,6.0,0.0,3.0,0.0,42.0,777.0,13.0
634,77.0,14.0,0.0,12.0,0.0,1256.0,2500.0,13.0
635,9.0,8.0,0.0,9.0,1.0,260.95,3069.98,13.0
636,27.0,1.0,1.0,8.0,0.0,360.0,100.0,13.0
637,5.0,3.0,2.0,1.0,0.0,25.0,65000.0,13.0
638,63.0,9.0,1.0,19.0,0.0,875.0,800.0,13.0
639,59.0,13.0,0.0,2.0,11.0,59.94,6528.03,13.0
640,72.0,6.0,0.0,1.0,1.0,1.61,5640.43,13.0
641,6.0,7.0,1.0,40.0,0.0,1600.0,1480.0,13.0
642,121.0,5.0,0.0,16.0,0.0,1300.0,5000.0,13.0
643,3.0,3.0,1.0,13.0,0.0,914.0,500.0,13.0
644,20.0,0.0,1.0,38.0,1.0,460.34,167.7,13.0
645,22.0,11.0,1.0,63.0,0.0,3061.0,2000.0,13.0
646,15.0,4.0,0.0,1.0,3.0,4.68,6546.34,13.0
647,45.0,7.0,1.0,97.0,0.0,7402.11,4500.0,13.0
648,53.0,6.0,0.0,9.0,8.0,2641.66,17042.94,13.0
649,37.0,6.0,2.0,0.0,2.0,0.0,38.11,13.0
650,26.0,12.0,0.0,4.0,0.0,100.0,500.0,13.0
651,9.0,8.0,0.0,0.0,0.0,0.0,900.0,13.0
652,7.0,0.0,1.0,6.0,0.0,500.0,500.0,13.0
653,33.0,1.0,1.0,20.0,0.0,1310.0,25.0,13.0
654,36.0,8.0,1.0,36.0,0.0,5000.0,5000.0,13.0
655,10.0,6.0,1.0,20.0,0.0,862.0,500.0,13.0
656,66.0,2.0,0.0,10.0,0.0,275.0,2000.0,13.0
657,6.0,7.0,1.0,21.0,0.0,726.0,500.0,13.0
658,150.0,12.0,1.0,81.0,0.0,2992.0,2900.0,13.0
659,7.0,0.0,1.0,15.0,0.0,528.17,500.0,13.0
660,128.0,2.0,0.0,2.0,0.0,45.0,800.0,13.0
661,4.0,0.0,1.0,15.0,0.0,519.0,500.0,13.0
662,86.0,9.0,1.0,8.0,0.0,500.0,500.0,13.0
663,56.0,10.0,0.0,3.0,0.0,185.0,1200.0,13.0
664,7.0,0.0,0.0,1.0,0.0,10.0,2000.0,13.0
665,91.0,10.0,0.0,4.0,1.0,121.79,15223.71,13.0
666,65.0,8.0,1.0,27.0,1.0,355.45,198.21,13.0
667,17.0,1.0,2.0,10.0,0.0,281.0,1200.0,13.0
668,52.0,1.0,1.0,31.0,2.0,1208.53,939.76,13.0
669,19.0,10.0,1.0,28.0,0.0,1655.0,1200.0,13.0
670,5.0,3.0,0.0,1.0,0.0,22.0,110000.0,13.0
671,10.0,6.0,1.0,67.0,0.0,3818.0,2000.0,13.0
672,2.0,1.0,1.0,14.0,0.0,475.23,200.0,13.0
673,77.0,14.0,2.0,0.0,1.0,0.0,1189.12,13.0
674,28.0,4.0,0.0,5.0,0.0,478.0,50000.0,13.0
675,9.0,8.0,0.0,7.0,1.0,348.79,902.05,13.0
676,27.0,1.0,1.0,29.0,0.0,1275.0,1200.0,13.0
677,12.0,9.0,1.0,21.0,0.0,1050.0,800.0,13.0
678,0.0,5.0,1.0,59.0,0.0,1582.0,1200.0,13.0
679,63.0,9.0,1.0,22.0,1.0,3442.21,2881.72,13.0
680,13.0,1.0,1.0,40.0,0.0,1442.0,1200.0,13.0
681,47.0,5.0,1.0,70.0,0.0,5198.0,4040.0,13.0
682,14.0,8.0,0.0,0.0,3.0,0.0,14006.91,13.0
683,50.0,14.0,1.0,67.0,0.0,4029.73,4000.0,13.0
684,7.0,0.0,0.0,2.0,0.0,201.0,5000.0,13.0
685,14.0,8.0,0.0,7.0,0.0,167.0,500.0,13.0
686,2.0,1.0,3.0,0.0,4.0,300.43,3004.31,13.0
687,22.0,11.0,1.0,239.0,0.0,5994.0,3000.0,13.0
688,13.0,1.0,0.0,10.0,0.0,760.0,2500.0,13.0
689,109.0,6.0,1.0,94.0,0.0,4386.0,3000.0,13.0
690,0.0,5.0,0.0,0.0,0.0,0.0,5000.0,13.0
691,14.0,8.0,0.0,4.0,1.0,153.09,1037.92,13.0
692,17.0,1.0,1.0,183.0,0.0,7967.13,7000.0,13.0
693,19.0,10.0,0.0,3.0,0.0,104.5,5600.0,13.0
694,39.0,4.0,0.0,0.0,0.0,0.0,60000.0,13.0
695,39.0,4.0,0.0,3.0,0.0,27.0,5600.0,13.0
696,20.0,0.0,1.0,64.0,0.0,6000.0,6000.0,13.0
697,76.0,11.0,1.0,40.0,1.0,451.85,134.88,13.0
698,26.0,12.0,1.0,21.0,0.0,338.0,240.0,13.0
699,8.0,2.0,1.0,1290.0,0.0,42877.59,29000.0,13.0
700,72.0,6.0,0.0,1.0,0.0,100.0,2500.0,13.0
701,3.0,3.0,1.0,305.0,0.0,18685.0,2000.0,13.0
702,4.0,0.0,1.0,54.0,1.0,2844.26,2744.47,13.0
703,55.0,7.0,0.0,9.0,0.0,261.0,7000.0,13.0
704,139.0,3.0,1.0,27.0,2.0,807.36,754.55,13.0
705,20.0,0.0,0.0,0.0,0.0,0.0,250.0,13.0
706,1.0,0.0,2.0,1.0,0.0,25.0,18000.0,13.0
707,31.0,6.0,1.0,69.0,0.0,998.5,250.0,13.0
708,1.0,0.0,1.0,69.0,0.0,21650.0,15000.0,13.0
709,46.0,0.0,1.0,48.0,0.0,9018.0,5000.0,13.0
710,3.0,3.0,0.0,8.0,0.0,109.0,1000.0,13.0
711,63.0,9.0,1.0,55.0,0.0,3485.0,3000.0,13.0
712,10.0,6.0,1.0,12.0,0.0,230.0,220.0,13.0
713,17.0,1.0,1.0,36.0,0.0,1070.0,900.0,13.0
714,5.0,3.0,0.0,3.0,0.0,35.0,550.0,13.0
715,88.0,2.0,2.0,1.0,2.0,183.49,4587.16,13.0
716,6.0,7.0,0.0,3.0,0.0,130.0,55000.0,13.0
717,22.0,11.0,1.0,19.0,0.0,583.0,500.0,13.0
718,10.0,6.0,0.0,5.0,3.0,62.69,548.55,13.0
719,13.0,1.0,2.0,0.0,0.0,0.0,2000.0,13.0
720,135.0,0.0,2.0,87.0,0.0,3573.0,20900.0,13.0
721,54.0,0.0,1.0,9.0,0.0,325.0,200.0,13.0
722,7.0,0.0,1.0,587.0,0.0,26534.52,20000.0,13.0
723,31.0,6.0,1.0,137.0,0.0,5012.0,500.0,13.0
724,4.0,0.0,1.0,3.0,0.0,140.0,140.0,13.0
725,122.0,2.0,1.0,18.0,3.0,1094.11,1090.28,13.0
726,9.0,8.0,2.0,0.0,1.0,0.0,822.79,13.0
727,7.0,0.0,1.0,60.0,0.0,4279.0,4000.0,13.0
728,53.0,6.0,1.0,25.0,0.0,266.16,213.0,13.0
729,59.0,13.0,0.0,4.0,0.0,45.0,140.0,13.0
730,11.0,2.0,0.0,0.0,0.0,0.0,2500.0,14.0
731,18.0,4.0,0.0,1.0,1.0,1.52,1518.42,14.0
732,25.0,1.0,1.0,54.0,0.0,5288.0,3000.0,14.0
733,70.0,12.0,0.0,1.0,0.0,1.0,50000.0,14.0
734,9.0,8.0,0.0,0.0,0.0,0.0,500.0,14.0
735,4.0,0.0,1.0,87.0,1.0,6371.77,5589.27,14.0
736,41.0,11.0,1.0,94.0,0.0,2765.0,99.0,14.0
737,0.0,5.0,1.0,5.0,0.0,500.0,500.0,14.0
738,4.0,0.0,2.0,0.0,2.0,0.0,375.86,14.0
739,5.0,3.0,2.0,0.0,0.0,0.0,5000.0,14.0
740,4.0,0.0,0.0,6.0,0.0,121.0,1200.0,14.0
741,43.0,2.0,1.0,3.0,0.0,25.5,25.0,14.0
742,4.0,0.0,1.0,40.0,0.0,1785.0,1000.0,14.0
743,48.0,6.0,1.0,11.0,0.0,572.0,500.0,14.0
744,27.0,1.0,1.0,23.0,0.0,743.0,500.0,14.0
745,50.0,14.0,0.0,6.0,0.0,141.0,500.0,14.0
746,57.0,1.0,1.0,26.0,0.0,1311.0,1300.0,14.0
747,0.0,5.0,0.0,38.0,0.0,81.0,99.0,14.0
748,1.0,0.0,1.0,32.0,0.0,1270.0,1200.0,14.0
749,64.0,0.0,5.0,0.0,0.0,0.0,30.0,14.0
750,7.0,0.0,1.0,7.0,2.0,621.17,606.01,14.0
751,21.0,2.0,3.0,0.0,4.0,0.0,6000.0,14.0
752,9.0,8.0,1.0,32.0,0.0,1002.94,85.0,14.0
753,21.0,2.0,1.0,11.0,0.0,1550.0,1500.0,14.0
754,0.0,5.0,0.0,2.0,0.0,40.0,2500.0,14.0
755,0.0,5.0,2.0,25.0,0.0,504.0,500.0,14.0
756,71.0,4.0,2.0,9.0,1.0,1499.72,9929.64,14.0
757,18.0,4.0,2.0,1.0,10.0,158.03,368.73,14.0
758,95.0,4.0,2.0,4.0,8.0,1862.46,5506.97,14.0
759,60.0,7.0,2.0,28.0,0.0,3062.0,3000.0,14.0
760,23.0,0.0,1.0,21.0,0.0,1560.0,1500.0,14.0
761,11.0,2.0,0.0,0.0,0.0,0.0,2500.0,14.0
762,20.0,0.0,1.0,15.0,0.0,535.0,500.0,14.0
763,38.0,0.0,0.0,4.0,0.0,285.0,3500.0,14.0
764,95.0,4.0,1.0,14.0,1.0,670.26,648.64,14.0
765,17.0,1.0,1.0,24.0,0.0,1200.0,1200.0,14.0
766,81.0,0.0,2.0,3.0,0.0,12.0,20000.0,14.0
767,35.0,4.0,0.0,1.0,0.0,28.0,200000.0,14.0
768,12.0,9.0,1.0,98.0,0.0,4240.0,3427.0,14.0
769,59.0,13.0,0.0,2.0,0.0,42.0,100000.0,14.0
770,5.0,3.0,0.0,34.0,0.0,589.99,1540.0,14.0
771,8.0,2.0,1.0,12.0,0.0,600.0,500.0,14.0
772,25.0,1.0,1.0,81.0,0.0,5479.0,5000.0,14.0
773,31.0,6.0,2.0,4.0,0.0,380.0,5000.0,14.0
774,35.0,4.0,1.0,507.0,1.0,27576.26,3840.19,14.0
775,42.0,7.0,1.0,82.0,0.0,13763.0,10000.0,14.0
776,0.0,5.0,0.0,19.0,11.0,474.57,11334.27,14.0
777,11.0,2.0,1.0,235.0,0.0,13824.33,10000.0,14.0
778,82.0,9.0,0.0,0.0,3.0,0.0,3433.12,14.0
779,32.0,6.0,0.0,4.0,0.0,110.0,620.0,14.0
780,9.0,8.0,2.0,0.0,0.0,0.0,500.0,14.0
781,41.0,11.0,1.0,84.0,0.0,4606.0,99.0,14.0
782,37.0,6.0,0.0,31.0,7.0,1054.11,5600.99,14.0
783,2.0,1.0,1.0,60.0,0.0,2773.0,2000.0,14.0
784,96.0,10.0,1.0,11.0,0.0,850.0,650.0,14.0
785,7.0,0.0,1.0,90.0,0.0,3637.55,3000.0,14.0
786,2.0,1.0,3.0,0.0,4.0,0.0,3000.0,14.0
787,64.0,0.0,0.0,0.0,6.0,0.0,2216.8,14.0
788,2.0,1.0,0.0,0.0,5.0,0.0,11728.97,14.0
789,13.0,1.0,1.0,14.0,0.0,1030.0,1000.0,14.0
790,46.0,0.0,1.0,25.0,3.0,1449.48,1305.0,14.0
791,50.0,14.0,2.0,17.0,0.0,1066.0,5000.0,14.0
792,3.0,3.0,1.0,205.0,1.0,13144.69,10533.66,14.0
793,0.0,5.0,2.0,8.0,0.0,515.0,6000.0,14.0
794,45.0,7.0,1.0,63.0,0.0,11275.0,10000.0,14.0
